CH,123,2023-06-21T21:00:00.000Z
CH,98,2023-06-21T22:00:00.000Z
CH,97,2023-06-21T23:00:00.000Z
CH,91,2023-06-22T00:00:00.000Z
CH,89,2023-06-22T01:00:00.000Z
CH,87,2023-06-22T02:00:00.000Z
CH,83,2023-06-22T03:00:00.000Z
CH,89,2023-06-22T04:00:00.000Z
CH,93,2023-06-22T05:00:00.000Z
CH,96,2023-06-22T06:00:00.000Z
CH,92,2023-06-22T07:00:00.000Z
CH,111,2023-06-22T08:00:00.000Z
CH,121,2023-06-22T09:00:00.000Z
CH,113,2023-06-22T10:00:00.000Z
CH,106,2023-06-22T11:00:00.000Z
CH,100,2023-06-22T12:00:00.000Z
CH,98,2023-06-22T13:00:00.000Z
CH,107,2023-06-22T14:00:00.000Z
CL-SEN,180,2023-06-21T15:00:00.000Z
CL-SEN,184,2023-06-21T16:00:00.000Z
CL-SEN,176,2023-06-21T17:00:00.000Z
CL-SEN,167,2023-06-21T18:00:00.000Z
CL-SEN,169,2023-06-21T19:00:00.000Z
CL-SEN,205,2023-06-21T20:00:00.000Z
CL-SEN,231,2023-06-21T21:00:00.000Z
CL-SEN,238,2023-06-21T22:00:00.000Z
CL-SEN,245,2023-06-21T23:00:00.000Z
CL-SEN,251,2023-06-22T00:00:00.000Z
CL-SEN,253,2023-06-22T01:00:00.000Z
CL-SEN,256,2023-06-22T02:00:00.000Z
CL-SEN,260,2023-06-22T03:00:00.000Z
CL-SEN,263,2023-06-22T04:00:00.000Z
CL-SEN,264,2023-06-22T05:00:00.000Z
CL-SEN,269,2023-06-22T06:00:00.000Z
CL-SEN,269,2023-06-22T07:00:00.000Z
CL-SEN,271,2023-06-22T08:00:00.000Z
CL-SEN,270,2023-06-22T09:00:00.000Z
CL-SEN,262,2023-06-22T10:00:00.000Z
CL-SEN,238,2023-06-22T11:00:00.000Z
CL-SEN,193,2023-06-22T12:00:00.000Z
CL-SEN,153,2023-06-22T13:00:00.000Z
CL-SEN,145,2023-06-22T14:00:00.000Z
CR,101,2023-06-21T15:00:00.000Z
CR,101,2023-06-21T16:00:00.000Z
CR,97,2023-06-21T17:00:00.000Z
CR,99,2023-06-21T18:00:00.000Z
CR,98,2023-06-21T19:00:00.000Z
CR,101,2023-06-21T20:00:00.000Z
CR,101,2023-06-21T21:00:00.000Z
CR,43,2023-06-21T22:00:00.000Z
CR,25,2023-06-21T23:00:00.000Z
CR,28,2023-06-22T00:00:00.000Z
CR,27,2023-06-22T01:00:00.000Z
CR,27,2023-06-22T02:00:00.000Z
CR,27,2023-06-22T03:00:00.000Z
CR,27,2023-06-22T04:00:00.000Z
CR,29,2023-06-22T05:00:00.000Z
CR,27,2023-06-22T06:00:00.000Z
CR,30,2023-06-22T07:00:00.000Z
CR,30,2023-06-22T08:00:00.000Z
CR,30,2023-06-22T09:00:00.000Z
CR,30,2023-06-22T10:00:00.000Z
CR,30,2023-06-22T11:00:00.000Z
CR,25,2023-06-22T12:00:00.000Z
CR,null,2023-06-22T13:00:00.000Z
CR,null,2023-06-22T14:00:00.000Z
CZ,454,2023-06-21T15:00:00.000Z
CZ,454,2023-06-21T16:00:00.000Z
CZ,443,2023-06-21T17:00:00.000Z
CZ,446,2023-06-21T18:00:00.000Z
CZ,447,2023-06-21T19:00:00.000Z
